Biosample	GTExTissue	nVariantsOverlappingEnhancers	nVariantsGTExTissue	nCommonVariantsOverlappingEnhancers	nCommonVariants	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	method	distance_min	distance_max	tissue.biosample	pred_name_long	hex	count	cat	pairs
BMMC5_T	T	80	287	348287	9746610	7.8005354409094	6.475893204482	9.39613289526921	0.094953700357725	2.40699367368138e-45	ABC_distanceToTSS	0	30000	T.BMMC5_T	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	16	287	69329	9746610	7.83748528641121	4.86834043876882	12.6174774314359	0.242945750886046	4.22660509073104e-08	ScenicPlus	0	30000	T.PBMC5_T	SCENIC+ (importance)	#c5c1a5	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_B	B	5	155	40050	9746610	7.85035640932705	3.31428198617291	18.5947049800147	0.439966211253298	0.0400841104584165	FigR	0	10	B.PBMC5_B	FigR (p-value)	#bc9678	118-999 variants	0-10 Kb	9-9 biosample pairs
GM12878	LCL	174	853	252448	9746610	7.87556773963836	6.89772190635031	8.99203651056594	0.0676410783525474	1.25721155498571e-96	FigR	0	10	LCL.GM12878	FigR (p-value)	#bc9678	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_B	B	8	251	39378	9746610	7.88889543153001	3.98918570694348	15.600845812039	0.347898740911072	0.000904465022654164	DIRECTNET	10	100	B.PBMC5_B	DIRECTNET (high-confidence)	#e0dcca	21-1464 variants	10-100 Kb	11-11 biosample pairs
GM12878	LCL	481	2320	255834	9746610	7.89864179507024	7.29448289394192	8.55283960685469	0.0405989733386083	1.06849893438791e-267	ScenicPlus	0	30000	LCL.GM12878	SCENIC+ (importance)	#c5c1a5	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	32	133	294625	9746610	7.95943664847311	5.88508150646607	10.7649540098043	0.154052644051327	5.39311290729718e-18	Kendall	10	100	T.PBMC5_T	Kendall correlation (access. at E x expr. at G)	#d3a9ce	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_NK	NK	9	678	16208	9746610	7.98246413876246	4.17099989558968	15.2768485547086	0.331175148141648	0.000252096929720117	Cicero	0	30000	NK.PBMC5_NK	Cicero (co-accessibility)	#888364	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_B	B	5	155	39378	9746610	7.98432561820175	3.37083860764418	18.912046228765	0.439966637354832	0.036532192045782	DIRECTNET	0	10	B.PBMC5_B	DIRECTNET (high-confidence)	#e0dcca	118-999 variants	0-10 Kb	9-9 biosample pairs
GM12878	LCL	481	2320	252669	9746610	7.99758231124515	7.38585484409098	8.65997561220868	0.0405990223010978	4.90790250759649e-270	ArchR	0	30000	LCL.GM12878	ArchR (high-confidence)	#dcbca1	35-2846 variants	All variants	11-11 biosample pairs
GM12878	LCL	481	2320	252448	9746610	8.00458361722018	7.39232057662934	8.66755685456016	0.0405990257658197	3.36072049353766e-270	SnapATAC	0	30000	LCL.GM12878	SnapATAC (p-value)	#5e5948	35-2846 variants	All variants	11-11 biosample pairs
GM12878	LCL	481	2320	252448	9746610	8.00458361722018	7.39232057662934	8.66755685456016	0.0405990257658197	3.36072049353766e-270	FigR	0	30000	LCL.GM12878	FigR (p-value)	#bc9678	35-2846 variants	All variants	11-11 biosample pairs
GM12878	LCL	478	2320	249947	9746610	8.03425426190352	7.41738902727784	8.7024209337722	0.0407594589296952	4.3981299279791e-269	DIRECTNET	0	30000	LCL.GM12878	DIRECTNET (high-confidence)	#e0dcca	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_B	B	10	43	278930	9746610	8.1262448943179	4.72150857429571	13.9861773082299	0.277030892809233	2.08877723642693e-05	Kendall	100	250	B.PBMC5_B	Kendall correlation (access. at E x expr. at G)	#d3a9ce	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_T	T	29	118	294625	9746610	8.13017668251081	5.92684352868838	11.1526097439374	0.161273816904124	1.45856749662337e-16	scE2G_multiome	0	10	T.PBMC5_T	scE2G (Multiome)	#792374	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_B	B	46	155	355355	9746610	8.13986667580489	6.38807675316465	10.3720465579965	0.123645412572392	5.66659318964581e-27	scABC	0	10	B.BMMC5_B	ABC (A=scATAC, C=power law)	#0096a0	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_T	T	8	133	71651	9746610	8.18219223233587	4.17930471293925	16.0189970163275	0.342769164631487	0.000604741396663248	DIRECTNET	10	100	T.BMMC5_T	DIRECTNET (high-confidence)	#e0dcca	21-1464 variants	10-100 Kb	11-11 biosample pairs
GM12878	LCL	222	853	308166	9746610	8.23138302030683	7.35079915400786	9.21745581771926	0.057728107211362	1.01017339562693e-129	scE2G_multiome	0	10	LCL.GM12878	scE2G (Multiome)	#792374	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	13	59	258720	9746610	8.300703987296	5.13636751463149	13.4144775443809	0.24489950444173	2.99129931091936e-07	STARE	100	250	NK.PBMC5_NK	STARE (gABC, power law)	#96ced3	27-243 variants	100-250 Kb	9-9 biosample pairs
BMMC5_B	B	47	155	355355	9746610	8.31682029919195	6.55110422945427	10.5584489982711	0.121760597644685	4.81187131109036e-28	scE2G_ATAC	0	10	B.BMMC5_B	scE2G (scATAC)	#006479	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_B	B	2	43	54434	9746610	8.32807983382479	2.15180571728309	32.2319590293359	0.690484911959907	1	SnapATAC	100	250	B.BMMC5_B	SnapATAC (p-value)	#5e5948	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_B	B	5	155	37598	9746610	8.36232709701443	3.53041571122135	19.8074448442985	0.439967839623708	0.0283270983499405	ScenicPlus	0	10	B.PBMC5_B	SCENIC+ (importance)	#c5c1a5	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_T	T	73	287	294625	9746610	8.41443493249406	6.90231431697194	10.2578225189023	0.101069159074847	3.42470696522694e-43	scE2G_multiome	0	30000	T.PBMC5_T	scE2G (Multiome)	#792374	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	73	287	294625	9746610	8.41443493249406	6.90231431697194	10.2578225189023	0.101069159074847	3.42470696522694e-43	scE2G_ATAC	0	30000	T.PBMC5_T	scE2G (scATAC)	#006479	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	73	287	294625	9746610	8.41443493249406	6.90231431697194	10.2578225189023	0.101069159074847	3.42470696522694e-43	Kendall	0	30000	T.PBMC5_T	Kendall correlation (access. at E x expr. at G)	#d3a9ce	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	73	287	294625	9746610	8.41443493249406	6.90231431697194	10.2578225189023	0.101069159074847	3.42470696522694e-43	scABC	0	30000	T.PBMC5_T	ABC (A=scATAC, C=power law)	#0096a0	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	73	287	294625	9746610	8.41443493249406	6.90231431697194	10.2578225189023	0.101069159074847	3.42470696522694e-43	ABC_distanceToTSS	0	30000	T.PBMC5_T	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	73	287	294483	9746610	8.41849238151629	6.90564259775438	10.2627688842012	0.101069160711507	3.31513342659906e-43	STARE	0	30000	T.PBMC5_T	STARE (gABC, power law)	#96ced3	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_NK	NK	8	224	41341	9746610	8.4200482399002	4.26355397731842	16.6286653668303	0.347206623876637	0.000524196154659881	ScenicPlus	0	10	NK.PBMC5_NK	SCENIC+ (importance)	#c5c1a5	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_B	B	48	155	355355	9746610	8.49377392257901	6.71458315032672	10.74440420689	0.119926522426439	3.96608809751559e-29	Kendall	0	10	B.BMMC5_B	Kendall correlation (access. at E x expr. at G)	#d3a9ce	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_B	B	48	155	355355	9746610	8.49377392257901	6.71458315032672	10.74440420689	0.119926522426439	3.96608809751559e-29	ABC_distanceToTSS	0	10	B.BMMC5_B	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_B	B	17	487	40050	9746610	8.49514954356336	5.32523097623019	13.5520066809559	0.238289721594763	3.9156681608289e-09	SnapATAC	0	30000	B.PBMC5_B	SnapATAC (p-value)	#5e5948	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_B	B	17	487	40050	9746610	8.49514954356336	5.32523097623019	13.5520066809559	0.238289721594763	3.9156681608289e-09	FigR	0	30000	B.PBMC5_B	FigR (p-value)	#bc9678	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_B	B	48	155	355268	9746610	8.49585392508772	6.7162274456511	10.7470353707521	0.119926523115568	3.9225543334431e-29	STARE	0	10	B.BMMC5_B	STARE (gABC, power law)	#96ced3	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_B	B	17	487	40038	9746610	8.49769566960669	5.32682695114174	13.5560686231369	0.23828972907829	3.89673559498197e-09	ArchR	0	30000	B.PBMC5_B	ArchR (high-confidence)	#dcbca1	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_T	T	36	118	348287	9746610	8.53761993384279	6.50237415530532	11.2098984761247	0.138938730486582	7.83970664112462e-22	scE2G_multiome	0	10	T.BMMC5_T	scE2G (Multiome)	#792374	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_B	B	17	487	39378	9746610	8.64012238355713	5.41610347103488	13.7832881520967	0.238290147696297	2.97739632205082e-09	DIRECTNET	0	30000	B.PBMC5_B	DIRECTNET (high-confidence)	#e0dcca	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_NK	NK	84	362	260393	9746610	8.68550348662316	7.20118095963944	10.4757776868754	0.0956192750093238	2.22496155368553e-50	Kendall	10	100	NK.PBMC5_NK	Kendall correlation (access. at E x expr. at G)	#d3a9ce	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_T	T	37	118	348287	9746610	8.7747760431162	6.71883152022196	11.459834105842	0.136210150024882	6.1736275350248e-23	scE2G_ATAC	0	10	T.BMMC5_T	scE2G (scATAC)	#006479	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_B	B	14	43	355355	9746610	8.92998518023084	5.80796806362098	13.7302124332663	0.219485643569024	1.23287529653412e-08	Kendall	100	250	B.BMMC5_B	Kendall correlation (access. at E x expr. at G)	#d3a9ce	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_B	B	17	487	37598	9746610	9.04917121175894	5.67250438641006	14.4358636047791	0.238291349965172	1.40442990598781e-09	ScenicPlus	0	30000	B.PBMC5_B	SCENIC+ (importance)	#c5c1a5	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_T	T	39	118	348287	9746610	9.24908826166303	7.15437107978545	11.9571144294906	0.131023566066159	3.41529832380072e-25	scABC	0	10	T.BMMC5_T	ABC (A=scATAC, C=power law)	#0096a0	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	17	362	49205	9746610	9.30217923547948	5.8482588508878	14.7959488003596	0.236792470754518	8.17463895566773e-10	DIRECTNET	10	100	NK.PBMC5_NK	DIRECTNET (high-confidence)	#e0dcca	21-1464 variants	10-100 Kb	11-11 biosample pairs
GM12878	LCL	254	853	308166	9746610	9.41788868089159	8.49560967497092	10.4402898201617	0.0525833186258126	3.5881266625845e-164	scE2G_ATAC	0	10	LCL.GM12878	scE2G (scATAC)	#006479	118-999 variants	0-10 Kb	9-9 biosample pairs
GM12878	LCL	254	853	308166	9746610	9.41788868089159	8.49560967497092	10.4402898201617	0.0525833186258126	3.5881266625845e-164	scABC	0	10	LCL.GM12878	ABC (A=scATAC, C=power law)	#0096a0	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_T	T	7	118	61222	9746610	9.44413329870895	4.60376229052287	19.3736444532312	0.366598509455484	0.000772070839040321	SCENT	0	10	T.BMMC5_T	SCENT (FDR)	#a5a083	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_T	T	9	133	69757	9746610	9.45489395464233	5.03128434185789	17.7678329467107	0.321871832010502	4.30054293304898e-05	DIRECTNET	10	100	T.PBMC5_T	DIRECTNET (high-confidence)	#e0dcca	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_Dendritic	dendritic	7	21	343200	9746610	9.46640442890443	5.17006689725951	17.3330083715323	0.308609511077322	0.000256030198589517	ABC_distanceToTSS	10	100	dendritic.BMMC5_Dendritic	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_B	B	42	155	278930	9746610	9.46838598654073	7.31354058967899	12.2581302572706	0.131752907219687	5.84933546677643e-27	scE2G_multiome	0	10	B.PBMC5_B	scE2G (Multiome)	#792374	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_T	T	40	118	348291	9746610	9.48613542474637	7.37333458914828	12.2043512617841	0.128554017987888	2.40256936031901e-26	STARE	0	10	T.BMMC5_T	STARE (gABC, power law)	#96ced3	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	2	41	50021	9746610	9.50489574866361	2.45982284160547	36.7274592563743	0.689664548301248	1	SnapATAC	250	1000	NK.PBMC5_NK	SnapATAC (p-value)	#5e5948	35-134 variants	250-1000 Kb	7-7 biosample pairs
PBMC5_NK	NK	2	41	50021	9746610	9.50489574866361	2.45982284160547	36.7274592563743	0.689664548301248	1	FigR	250	1000	NK.PBMC5_NK	FigR (p-value)	#bc9678	35-134 variants	250-1000 Kb	7-7 biosample pairs
PBMC5_NK	NK	2	41	50015	9746610	9.50603599407983	2.46011792025554	36.7318654023523	0.689664550699521	1	ArchR	250	1000	NK.PBMC5_NK	ArchR (high-confidence)	#dcbca1	35-134 variants	250-1000 Kb	7-7 biosample pairs
GM12878	LCL	258	853	308166	9746610	9.56620188846469	8.63927634379008	10.5925791616383	0.0519996427645872	1.17571045412899e-168	ABC_distanceToTSS	0	10	LCL.GM12878	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	118-999 variants	0-10 Kb	9-9 biosample pairs
GM12878	LCL	261	853	308166	9746610	9.67743679414451	8.74710506637958	10.7067175018426	0.0515694558462182	4.80446177067731e-172	Kendall	0	10	LCL.GM12878	Kendall correlation (access. at E x expr. at G)	#d3a9ce	118-999 variants	0-10 Kb	9-9 biosample pairs
GM12878	LCL	263	853	307994	9746610	9.75703919903252	8.82395298110212	10.7887943346188	0.0512861670046337	2.24523684830318e-174	STARE	0	10	LCL.GM12878	STARE (gABC, power law)	#96ced3	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_T	T	35	118	294625	9746610	9.81228220303028	7.43186875197182	12.9551375629931	0.141766658817134	3.64756735465794e-23	scE2G_ATAC	0	10	T.PBMC5_T	scE2G (scATAC)	#006479	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_T	T	35	118	294625	9746610	9.81228220303028	7.43186875197182	12.9551375629931	0.141766658817134	3.64756735465794e-23	scABC	0	10	T.PBMC5_T	ABC (A=scATAC, C=power law)	#0096a0	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	3	59	50021	9746610	9.90764556852224	3.28979898830243	29.8381272109609	0.562500271586966	0.202683799402472	SnapATAC	100	250	NK.PBMC5_NK	SnapATAC (p-value)	#5e5948	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_NK	NK	3	59	50015	9746610	9.90883412942219	3.29019363031813	29.8417068526476	0.562500273985239	0.202592029913089	ArchR	100	250	NK.PBMC5_NK	ArchR (high-confidence)	#dcbca1	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_B	B	44	155	278930	9746610	9.91926150970934	7.7247317579447	12.7372382603199	0.127579576778961	3.17319436286931e-29	scE2G_ATAC	0	10	B.PBMC5_B	scE2G (scATAC)	#006479	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_T	T	42	118	348287	9746610	9.96055658948326	7.81399729017434	12.6967906294327	0.123837123838079	1.06349875544019e-28	Kendall	0	10	T.BMMC5_T	Kendall correlation (access. at E x expr. at G)	#d3a9ce	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_T	T	42	118	348287	9746610	9.96055658948326	7.81399729017434	12.6967906294327	0.123837123838079	1.06349875544019e-28	ABC_distanceToTSS	0	10	T.BMMC5_T	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_T	T	2	27	72108	9746610	10.0123580062006	2.63848944642579	37.9942064881587	0.680427582926755	0.833762788913225	SnapATAC	100	250	T.BMMC5_T	SnapATAC (p-value)	#5e5948	27-243 variants	100-250 Kb	9-9 biosample pairs
BMMC5_T	T	2	27	71651	9746610	10.0762182120433	2.65531763714845	38.2365454272904	0.680427671379332	0.818699291626399	DIRECTNET	100	250	T.BMMC5_T	DIRECTNET (high-confidence)	#e0dcca	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_B	B	2	155	12470	9746610	10.0852213053263	2.54461831201985	39.9712948291535	0.702610080038192	0.886569217554058	Cicero	0	10	B.PBMC5_B	Cicero (co-accessibility)	#888364	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_T	T	2	27	71527	9746610	10.0936864556197	2.65992079909747	38.3028345426413	0.680427695574544	0.814642096287841	ScenicPlus	100	250	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_B	B	45	155	278930	9746610	10.1446992712936	7.93124559615026	12.9758840597421	0.125584569158412	2.23080526182703e-30	Kendall	0	10	B.PBMC5_B	Kendall correlation (access. at E x expr. at G)	#d3a9ce	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_B	B	45	155	278930	9746610	10.1446992712936	7.93124559615026	12.9758840597421	0.125584569158412	2.23080526182703e-30	scABC	0	10	B.PBMC5_B	ABC (A=scATAC, C=power law)	#0096a0	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_B	B	45	155	278930	9746610	10.1446992712936	7.93124559615026	12.9758840597421	0.125584569158412	2.23080526182703e-30	ABC_distanceToTSS	0	10	B.PBMC5_B	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_B	B	45	155	278290	9746610	10.1680296372199	7.9494854230642	13.0057256792265	0.125584577403346	2.02162011503148e-30	STARE	0	10	B.PBMC5_B	STARE (gABC, power law)	#96ced3	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	1	59	16208	9746610	10.1922988438436	1.45969653087228	71.1675019602447	0.991550802256643	1	Cicero	100	250	NK.PBMC5_NK	Cicero (co-accessibility)	#888364	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_NK	NK	185	678	260393	9746610	10.2133053887336	9.03229896003777	11.5487327672663	0.0626972713210326	1.22733981021756e-124	scE2G_multiome	0	30000	NK.PBMC5_NK	scE2G (Multiome)	#792374	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_NK	NK	185	678	260393	9746610	10.2133053887336	9.03229896003777	11.5487327672663	0.0626972713210326	1.22733981021756e-124	scE2G_ATAC	0	30000	NK.PBMC5_NK	scE2G (scATAC)	#006479	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_NK	NK	185	678	260393	9746610	10.2133053887336	9.03229896003777	11.5487327672663	0.0626972713210326	1.22733981021756e-124	Kendall	0	30000	NK.PBMC5_NK	Kendall correlation (access. at E x expr. at G)	#d3a9ce	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_NK	NK	185	678	260393	9746610	10.2133053887336	9.03229896003777	11.5487327672663	0.0626972713210326	1.22733981021756e-124	scABC	0	30000	NK.PBMC5_NK	ABC (A=scATAC, C=power law)	#0096a0	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_NK	NK	185	678	260393	9746610	10.2133053887336	9.03229896003777	11.5487327672663	0.0626972713210326	1.22733981021756e-124	ABC_distanceToTSS	0	30000	NK.PBMC5_NK	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	2	27	70274	9746610	10.2736589792969	2.70734641605677	38.9858010769888	0.680427944853941	0.774360139975664	SnapATAC	100	250	T.PBMC5_T	SnapATAC (p-value)	#5e5948	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_T	T	2	27	70252	9746610	10.2768762613322	2.70819422052413	38.9980101465151	0.680427949310189	0.773664449141008	ArchR	100	250	T.PBMC5_T	ArchR (high-confidence)	#dcbca1	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_NK	NK	185	678	258720	9746610	10.2793492195752	9.09070542913449	11.6234126385109	0.0626972961544583	4.0358637707765e-125	STARE	0	30000	NK.PBMC5_NK	STARE (gABC, power law)	#96ced3	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	1	21	45084	9746610	10.2946563240681	1.5202163938802	69.71372579411	0.975922151166786	1	FigR	10	100	dendritic.BMMC5_Dendritic	FigR (p-value)	#bc9678	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_Dendritic	dendritic	1	21	45070	9746610	10.2978541316682	1.52068859498907	69.7353817649153	0.975922158056767	1	ArchR	10	100	dendritic.BMMC5_Dendritic	ArchR (high-confidence)	#dcbca1	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_T	T	37	118	294625	9746610	10.3729840432034	7.94256860479663	13.5471033760505	0.136210672974675	1.66545896665929e-25	Kendall	0	10	T.PBMC5_T	Kendall correlation (access. at E x expr. at G)	#d3a9ce	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_T	T	37	118	294625	9746610	10.3729840432034	7.94256860479663	13.5471033760505	0.136210672974675	1.66545896665929e-25	ABC_distanceToTSS	0	10	T.PBMC5_T	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_T	T	37	118	294483	9746610	10.3779859065848	7.94639849390869	13.553635846457	0.136210674611335	1.6371398966555e-25	STARE	0	10	T.PBMC5_T	STARE (gABC, power law)	#96ced3	118-999 variants	0-10 Kb	9-9 biosample pairs
GM12878	LCL	232	853	249947	9746610	10.6058288343061	9.50295606323541	11.8366963410227	0.0560218586274693	9.67753182842412e-160	DIRECTNET	0	10	LCL.GM12878	DIRECTNET (high-confidence)	#e0dcca	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	37	678	49205	9746610	10.8097682352952	7.90195215565898	14.7876229821404	0.159870465371647	4.68380706379712e-24	DIRECTNET	0	30000	NK.PBMC5_NK	DIRECTNET (high-confidence)	#e0dcca	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	8	21	343200	9746610	10.8187479187479	6.27179996325677	18.6621555558405	0.278177131285231	1.33741201337997e-05	scE2G_multiome	10	100	dendritic.BMMC5_Dendritic	scE2G (Multiome)	#792374	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_Dendritic	dendritic	8	21	343200	9746610	10.8187479187479	6.27179996325677	18.6621555558405	0.278177131285231	1.33741201337997e-05	scE2G_ATAC	10	100	dendritic.BMMC5_Dendritic	scE2G (scATAC)	#006479	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_Dendritic	dendritic	8	21	343200	9746610	10.8187479187479	6.27179996325677	18.6621555558405	0.278177131285231	1.33741201337997e-05	scABC	10	100	dendritic.BMMC5_Dendritic	ABC (A=scATAC, C=power law)	#0096a0	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_NK	NK	38	678	50021	9746610	10.9208167967684	8.01826580213354	14.8740690882115	0.157629733937362	7.01611106553067e-25	SnapATAC	0	30000	NK.PBMC5_NK	SnapATAC (p-value)	#5e5948	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_NK	NK	38	678	50021	9746610	10.9208167967684	8.01826580213354	14.8740690882115	0.157629733937362	7.01611106553067e-25	FigR	0	30000	NK.PBMC5_NK	FigR (p-value)	#bc9678	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_NK	NK	38	678	50015	9746610	10.9221269017525	8.01922766776419	14.8758535111206	0.157629736335635	6.9860629361502e-25	ArchR	0	30000	NK.PBMC5_NK	ArchR (high-confidence)	#dcbca1	35-2846 variants	All variants	11-11 biosample pairs
GM12878	LCL	245	853	255834	9746610	10.9423948161873	9.84457781534163	12.162634757859	0.0539417307880736	1.20024459025476e-172	ScenicPlus	0	10	LCL.GM12878	SCENIC+ (importance)	#c5c1a5	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	17	362	41341	9746610	11.0716656414157	6.96067817326662	17.6106087688549	0.236796336678332	4.63015124297946e-11	ScenicPlus	10	100	NK.PBMC5_NK	SCENIC+ (importance)	#c5c1a5	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_B	B	7	487	12470	9746610	11.2345637744138	5.38374711334627	23.4437874855757	0.375318353858215	0.000248835727392332	Cicero	0	30000	B.PBMC5_B	Cicero (co-accessibility)	#888364	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	3	21	123256	9746610	11.2965929215848	3.96236334359592	32.2062871498777	0.534530494420374	0.103596082939862	SCENT	10	100	dendritic.BMMC5_Dendritic	SCENT (FDR)	#a5a083	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_B	B	2	43	40050	9746610	11.3191185436809	2.92459120395839	43.8086678344953	0.690491509877774	0.608806871402204	FigR	100	250	B.PBMC5_B	FigR (p-value)	#bc9678	27-243 variants	100-250 Kb	9-9 biosample pairs
BMMC5_Dendritic	dendritic	14	35	343200	9746610	11.3596853146853	7.57091633994638	17.0444956270103	0.207022478955844	2.11932140688009e-10	scE2G_multiome	0	30000	dendritic.BMMC5_Dendritic	scE2G (Multiome)	#792374	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	14	35	343200	9746610	11.3596853146853	7.57091633994638	17.0444956270103	0.207022478955844	2.11932140688009e-10	scE2G_ATAC	0	30000	dendritic.BMMC5_Dendritic	scE2G (scATAC)	#006479	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	14	35	343200	9746610	11.3596853146853	7.57091633994638	17.0444956270103	0.207022478955844	2.11932140688009e-10	Kendall	0	30000	dendritic.BMMC5_Dendritic	Kendall correlation (access. at E x expr. at G)	#d3a9ce	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	14	35	343200	9746610	11.3596853146853	7.57091633994638	17.0444956270103	0.207022478955844	2.11932140688009e-10	scABC	0	30000	dendritic.BMMC5_Dendritic	ABC (A=scATAC, C=power law)	#0096a0	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	14	35	343200	9746610	11.3596853146853	7.57091633994638	17.0444956270103	0.207022478955844	2.11932140688009e-10	ABC_distanceToTSS	0	30000	dendritic.BMMC5_Dendritic	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	14	35	343027	9746610	11.3654143842905	7.57473458470013	17.0530917858886	0.207022480425347	2.10407562385444e-10	STARE	0	30000	dendritic.BMMC5_Dendritic	STARE (gABC, power law)	#96ced3	35-2846 variants	All variants	11-11 biosample pairs
