trait	nVariantsOverlappingEnhancers	biosample	nVariantsTotal	bpEnhancers	nCommonVariantsOverlappingEnhancers	nCommonVariantsTotal	recall	enrichment	method	biosampleGroup	traitGroup	SE_log_enr	CI_enr_low	CI_enr_high	p_enr	p_adjust_enr	recall_adjust	SE_recall	CI_recall_low	CI_recall_high	significant_enr	n_cells	unique_fragments	dataset	biosample_name	ext_biosample_name	pred_file	ATAC_bw
Lym	74	K562_Xu	872	55830529	156169	9746610	0.0848623853211009	5.29631728060304	scE2G_multiome	FALSE	FALSE	0.111212076301227	4.2590241536336	6.58624504697456	3.73082778695871e-31	1.33600943050991e-27	0.0867579908675799	0.00951033095373364	0.0662224791707265	0.103502291471475	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
MAP	18	K562_Xu	340	55830529	156169	9746610	0.0529411764705882	3.30409364214409	scE2G_multiome	FALSE	FALSE	0.229384545296141	2.10765667532075	5.17970261660172	3.61435207235869e-06	0.0129429947711165	0.0581395348837209	0.0126168180219003	0.0282126675481677	0.0776696853930087	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
MCH	144	K562_Xu	1021	55830529	156169	9746610	0.14103819784525	8.80228668622127	scE2G_multiome	FALSE	FALSE	0.0772397941986586	7.56569583341117	10.2409946966497	2.2218168850695e-87	7.95632626543388e-84	0.142439024390244	0.0109165414303696	0.119642169805986	0.162434225884513	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
MCHC	30	K562_Xu	188	55830529	156169	9746610	0.159574468085106	9.95914750291658	scE2G_multiome	FALSE	FALSE	0.167380684653338	7.17377031456802	13.826009843587	5.3592707481719e-22	1.91915485492036e-18	0.166666666666667	0.026895717681996	0.106859830090037	0.212289106080176	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
MCP	1	K562_Xu	40	55830529	156169	9746610	0.025	1.5602664421236	scE2G_multiome	FALSE	FALSE	0.98742718362628	0.225267855856421	10.806829767886	0.134555336502047	1	0.0681818181818182	0.0379991201606395	-0.0494769069590633	0.0994769069590633	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
MCV	145	K562_Xu	1109	55830529	156169	9746610	0.130748422001803	8.16009500840114	scE2G_multiome	FALSE	FALSE	0.0774326429357305	7.01107204882782	9.49742779455045	2.287492262743e-83	8.19150979288268e-80	0.132075471698113	0.0101485614112853	0.110857607140791	0.150639236862816	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
Mono	71	K562_Xu	986	55830529	156169	9746610	0.0720081135902637	4.4940737278205	scE2G_multiome	FALSE	FALSE	0.114331749589552	3.5918718308839	5.62288957457494	1.12394240943867e-25	4.02483776819988e-22	0.0737373737373737	0.0083060263780959	0.0557286010345561	0.0882876261459713	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
Mood_Swings	1	K562_Xu	38	55830529	156169	9746610	0.0263157894736842	1.64238572855115	scE2G_multiome	FALSE	FALSE	0.986760682785635	0.237434020548071	11.3607598233901	0.123768881255779	1	0.0714285714285714	0.0397391885902991	-0.051571588938147	0.104203167885515	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
Morning_Person	6	K562_Xu	146	55830529	156169	9746610	0.0410958904109589	2.56482154869632	scE2G_multiome	FALSE	FALSE	0.399777925023098	1.17156278320961	5.61498681157749	0.00956065173552969	1	0.0533333333333333	0.0183464599471558	0.00513748967072689	0.0770542911511909	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
Nervous_Feelings	3	K562_Xu	37	55830529	156169	9746610	0.0810810810810811	5.06032359607653	scE2G_multiome	FALSE	FALSE	0.553455762103765	1.71031415888879	14.97203000041	0.00285481569284645	1	0.121951219512195	0.0511046557880179	-0.0190822037057504	0.181244365867913	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
Neuroticism	3	K562_Xu	89	55830529	156169	9746610	0.0337078651685393	2.10373003432395	scE2G_multiome	FALSE	FALSE	0.567542535930422	0.691666791739173	6.39857241980409	0.0552270453277902	1	0.0537634408602151	0.0233884755388883	-0.0121327045409777	0.0795484348780563	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
Neutro	71	K562_Xu	758	55830529	156169	9746610	0.0936675461741425	5.84585316046308	scE2G_multiome	FALSE	FALSE	0.11298968812039	4.68458264783495	7.2949933308339	1.10246533046696e-32	3.94792834840218e-29	0.0958005249343832	0.0106619976877603	0.072770414702883	0.114564677645402	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
PP	20	K562_Xu	627	55830529	156169	9746610	0.0318979266347687	1.99077058006201	scE2G_multiome	FALSE	FALSE	0.220017899659992	1.29342615362393	3.06408486587068	0.00152554520565974	1	0.03486529318542	0.00730257368569787	0.017585145216351	0.0462107080531865	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
Plt	118	K562_Xu	1314	55830529	156169	9746610	0.0898021308980213	5.60461005085493	scE2G_multiome	FALSE	FALSE	0.08783306921073	4.71825878541229	6.65746735199461	1.10768845038932e-50	3.96663234084416e-47	0.0910470409711684	0.0079240264525818	0.0742713244384183	0.105332937357624	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
PrC	2	K562_Xu	42	55830529	156169	9746610	0.0476190476190476	2.97193608023542	scE2G_multiome	FALSE	FALSE	0.690071860062059	0.768509485529776	11.4929018200945	0.0296944524073087	1	0.0869565217391304	0.0415449167785178	-0.0338074930075611	0.129045588245656	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
RBC	84	K562_Xu	955	55830529	156169	9746610	0.0879581151832461	5.48952381731444	scE2G_multiome	FALSE	FALSE	0.104206307849809	4.47542314607889	6.73341285443923	3.64389240268732e-36	1.30487786940233e-32	0.0896767466110532	0.00922631837231459	0.0698748634636093	0.106041366902883	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
RBC_traits	458	K562_Xu	4973	55830529	156169	9746610	0.0920973255580133	5.7478546591	scE2G_multiome	FALSE	TRUE	0.0445295558778057	5.26747097594225	6.27204845228934	5.01569220252339e-193	1.79611937772363e-189	0.092425155716295	0.00410537184921368	0.0840509445904099	0.100143706525617	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
SBP	26	K562_Xu	451	55830529	156169	9746610	0.057649667405765	3.59795365811206	scE2G_multiome	FALSE	FALSE	0.190385510617521	2.47741706542224	5.22530933793969	9.04660410673908e-09	3.23958893062326e-05	0.0615384615384615	0.0112661585338464	0.0355684024353074	0.0797309323762225	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
SHBG	34	K562_Xu	662	55830529	156169	9746610	0.0513595166163142	3.20538121040497	scE2G_multiome	FALSE	FALSE	0.167042795797145	2.31042886250096	4.44699634374177	1.69763716137251e-09	6.07923867487496e-06	0.0540540540540541	0.00876213986629977	0.0341860380508641	0.0685329951817644	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
Sensitivity	1	K562_Xu	15	55830529	156169	9746610	0.0666666666666667	4.16071051232959	scE2G_multiome	FALSE	FALSE	0.966098083799001	0.626358997479005	27.6383224909134	0.0234713647154781	1	0.157894736842105	0.0836546751830554	-0.0972934838305186	0.230626817163852	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
Smoking_CPD	2	K562_Xu	24	55830529	156169	9746610	0.0833333333333333	5.20088814041199	scE2G_multiome	FALSE	FALSE	0.677009501106035	1.37976772236748	19.6041964242108	0.00647280282075571	1	0.142857142857143	0.0661300071266108	-0.046279098932201	0.212945765598868	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
T2D	2	K562_Xu	69	55830529	156169	9746610	0.0289855072463768	1.80900457057808	scE2G_multiome	FALSE	FALSE	0.69678980108177	0.461669421486439	7.08840001972823	0.099238179851089	1	0.0547945205479452	0.026636076335416	-0.0232202430604982	0.0811912575532518	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
T2D_BMI	2	K562_Xu	79	55830529	156169	9746610	0.0253164556962025	1.58001665025174	scE2G_multiome	FALSE	FALSE	0.698104984396948	0.402192181273826	6.20711374141077	0.133736704659101	1	0.0481927710843374	0.0235085803099071	-0.0207595150388827	0.0713924264312878	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
TBil	27	K562_Xu	320	55830529	156169	9746610	0.084375	5.26589924216714	scE2G_multiome	FALSE	FALSE	0.184158512319341	3.67042652860814	7.55489712504116	7.83339032006538e-13	2.80513707361541e-09	0.0895061728395062	0.0158596095672922	0.0532907364392404	0.11545926356076	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
TC	35	K562_Xu	418	55830529	156169	9746610	0.0837320574162679	5.22577277266277	scE2G_multiome	FALSE	FALSE	0.161805818870474	3.80558265555333	7.17595793949003	7.7528570753272e-16	2.77629811867467e-12	0.0876777251184834	0.0137677366548905	0.0567477894240507	0.110716325408485	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
TG	33	K562_Xu	589	55830529	156169	9746610	0.0560271646859083	3.4966921962702	scE2G_multiome	FALSE	FALSE	0.169137130061255	2.51008031708606	4.87110162660094	3.08297113463349e-10	1.10401196331225e-06	0.0590219224283305	0.0096776315079692	0.0370593554746386	0.074994973897178	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
TP	43	K562_Xu	636	55830529	156169	9746610	0.0676100628930818	4.21958849127765	scE2G_multiome	FALSE	FALSE	0.14725943959784	3.16171439764534	5.63141536407681	1.68871059207067e-15	6.04727263020507e-12	0.0703125	0.0101063603382775	0.0478019606152737	0.0874181651708898	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
Testosterone	12	K562_Xu	190	55830529	156169	9746610	0.0631578947368421	3.94172574852277	scE2G_multiome	FALSE	FALSE	0.279416707538414	2.27953608597088	6.81594907498466	1.46369130452988e-05	0.052414785615215	0.0721649484536082	0.0185779451146229	0.0267457914054195	0.0995699980682648	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
UA	19	K562_Xu	500	55830529	156169	9746610	0.038	2.37160499202787	scE2G_multiome	FALSE	FALSE	0.225020920127797	1.52582315552753	3.68621371214339	0.000223697838798238	0.80106196073649	0.0416666666666667	0.00890097145085633	0.0205544165289024	0.0554455834710976	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
Urea	28	K562_Xu	393	55830529	156169	9746610	0.0712468193384224	4.44656085287132	scE2G_multiome	FALSE	FALSE	0.182131961877597	3.11166785311768	6.35411758310823	2.04349111752977e-11	7.31774169187411e-08	0.0755667506297229	0.0132650197014581	0.0452478584693503	0.0972457802074945	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
VitD	5	K562_Xu	107	55830529	156169	9746610	0.0467289719626168	2.91638587312822	scE2G_multiome	FALSE	FALSE	0.436645975517446	1.23928518413238	6.86307451253554	0.00773653140675112	1	0.0630630630630631	0.023071786354487	0.00150910164881966	0.091948842276414	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
WBC	72	K562_Xu	865	55830529	156169	9746610	0.0832369942196532	5.19487555296643	scE2G_multiome	FALSE	FALSE	0.112846096557552	4.16409258052021	6.48081940758312	7.44560302349244e-30	2.66627044271264e-26	0.0851553509781358	0.0094682509371526	0.0646795633862465	0.10179442505306	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
WBC_traits	286	K562_Xu	3967	55830529	156169	9746610	0.0720947819510965	4.49948275722056	scE2G_multiome	FALSE	TRUE	0.0569661448147501	4.02413851795071	5.03097619334312	7.45708622367656e-96	2.67038257669858e-92	0.0725258121380005	0.00411573375528934	0.0640280920207737	0.0801614718814194	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
WHRadjBMI	26	K562_Xu	525	55830529	156169	9746610	0.0495238095238095	3.09081352344484	scE2G_multiome	FALSE	FALSE	0.191204565766166	2.12480550233187	4.49600126986937	1.96338019721162e-07	0.000703086448621481	0.0529300567107751	0.00973451616305938	0.0304445084372901	0.0686031106103289	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
Worrier	1	K562_Xu	43	55830529	156169	9746610	0.0232558139534884	1.4514106438359	scE2G_multiome	FALSE	FALSE	0.98830999192323	0.20918922614097	10.0702741527451	0.151102003920806	1	0.0638297872340426	0.0356566204934635	-0.0466298780241129	0.0931415059310896	not_significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
eBMD	57	K562_Xu	1410	55830529	156169	9746610	0.0404255319148936	2.5229840340722	scE2G_multiome	FALSE	FALSE	0.129754671772936	1.95644266622911	3.25358291661678	2.29123303261684e-10	8.2049054898009e-07	0.0417256011315417	0.00531767191656955	0.0300030864768172	0.05084797735297	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
eGFR	44	K562_Xu	831	55830529	156169	9746610	0.0529482551143201	3.30453542495491	scE2G_multiome	FALSE	FALSE	0.146716570615362	2.47870612872937	4.40550585977682	4.15441371947637e-12	1.48769555294449e-08	0.0550898203592814	0.0078956466480267	0.0374730720495334	0.0684234381791068	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
eGFRcys	49	K562_Xu	820	55830529	156169	9746610	0.0597560975609756	3.72941734946616	scE2G_multiome	FALSE	FALSE	0.138529407348831	2.84265753296025	4.89279964442825	3.19427923270786e-15	1.14387139323268e-11	0.0618932038834952	0.00839429093992696	0.0433035896429679	0.0762086054789833	significant	7821	260716465	K562	K562 (Xu et al.)		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/K562_Xu_pl/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/K562_Xu_pl/ATAC.bw
AFib	3	GM12878	90	40002295	104170	9746610	0.0333333333333333	3.11881539790727	scE2G_multiome	FALSE	FALSE	0.567655709290581	1.02518030428346	9.48809633347577	0.0161232193465973	1	0.0531914893617021	0.023146654282654	-0.0120332754232682	0.0786999420899349	not_significant	3050	55584995	GM12878	GM12878		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_K562_GM12878/GM12878_10x/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/K562_GM12878/GM12878_10x/ATAC.bw
