GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	Biosample	distance_min	distance_max	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	tissue.biosample	pred_name_long	hex	count	cat	pairs
dendritic	1	0	PBMC5_DC	0	30000	35	0.0285714285714286	0	0	FigR	dendritic.PBMC5_DC	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
myeloid	242	76	PBMC5_Mono	0	30000	4346	0.0556833870225495	0.0174873446847676	0.31404958677686	FigR	myeloid.PBMC5_Mono	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
NK	30	15	PBMC5_NK	0	30000	701	0.0427960057061341	0.021398002853067	0.5	FigR	NK.PBMC5_NK	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
T	145	60	PBMC5_T	0	30000	5192	0.0279275808936826	0.0115562403697997	0.413793103448276	FigR	T.PBMC5_T	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
blood	168	31	K562	0	10	1001	0.167832167832168	0.030969030969031	0.18452380952381	SCENT	blood.K562	SCENT (FDR)	#a5a083	162-1444 variants	0-10 Kb	3-11 biosample pairs
spleen	37	3	K562	0	10	268	0.138059701492537	0.0111940298507463	0.0810810810810811	SCENT	spleen.K562	SCENT (FDR)	#a5a083	162-1444 variants	0-10 Kb	3-11 biosample pairs
LCL	137	34	GM12878	0	10	866	0.158198614318707	0.0392609699769053	0.248175182481752	SCENT	LCL.GM12878	SCENT (FDR)	#a5a083	162-1444 variants	0-10 Kb	3-11 biosample pairs
B	11	2	BMMC5_B	0	10	162	0.0679012345679012	0.0123456790123457	0.181818181818182	SCENT	B.BMMC5_B	SCENT (FDR)	#a5a083	162-1444 variants	0-10 Kb	3-11 biosample pairs
T	127	23	BMMC5_T	0	10	1410	0.0900709219858156	0.0163120567375887	0.181102362204724	SCENT	T.BMMC5_T	SCENT (FDR)	#a5a083	162-1444 variants	0-10 Kb	3-11 biosample pairs
myeloid	324	67	BMMC5_Myeloid	0	10	1444	0.224376731301939	0.046398891966759	0.20679012345679	SCENT	myeloid.BMMC5_Myeloid	SCENT (FDR)	#a5a083	162-1444 variants	0-10 Kb	3-11 biosample pairs
blood	135	27	BMMC5_Erythroid	0	10	1001	0.134865134865135	0.026973026973027	0.2	SCENT	blood.BMMC5_Erythroid	SCENT (FDR)	#a5a083	162-1444 variants	0-10 Kb	3-11 biosample pairs
B	0	0	PBMC5_B	0	10	162	0	0	NA	SCENT	B.PBMC5_B	SCENT (FDR)	#a5a083	162-1444 variants	0-10 Kb	3-11 biosample pairs
myeloid	193	44	PBMC5_Mono	0	10	1444	0.133656509695291	0.0304709141274238	0.227979274611399	SCENT	myeloid.PBMC5_Mono	SCENT (FDR)	#a5a083	162-1444 variants	0-10 Kb	3-11 biosample pairs
NK	0	0	PBMC5_NK	0	10	226	0	0	NA	SCENT	NK.PBMC5_NK	SCENT (FDR)	#a5a083	162-1444 variants	0-10 Kb	3-11 biosample pairs
T	105	26	PBMC5_T	0	10	1410	0.074468085106383	0.0184397163120567	0.247619047619048	SCENT	T.PBMC5_T	SCENT (FDR)	#a5a083	162-1444 variants	0-10 Kb	3-11 biosample pairs
blood	92	11	K562	10	100	1474	0.062415196743555	0.00746268656716418	0.119565217391304	SCENT	blood.K562	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
spleen	19	2	K562	10	100	269	0.0706319702602231	0.00743494423791822	0.105263157894737	SCENT	spleen.K562	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
LCL	108	24	GM12878	10	100	1165	0.0927038626609442	0.0206008583690987	0.222222222222222	SCENT	LCL.GM12878	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
B	16	7	BMMC5_B	10	100	276	0.0579710144927536	0.0253623188405797	0.4375	SCENT	B.BMMC5_B	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
T	117	32	BMMC5_T	10	100	2634	0.0444191343963553	0.0121488230827639	0.273504273504274	SCENT	T.BMMC5_T	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
myeloid	320	82	BMMC5_Myeloid	10	100	2223	0.143949617633828	0.0368870895186685	0.25625	SCENT	myeloid.BMMC5_Myeloid	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
dendritic	5	2	BMMC5_Dendritic	10	100	21	0.238095238095238	0.0952380952380952	0.4	SCENT	dendritic.BMMC5_Dendritic	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
blood	52	7	BMMC5_Erythroid	10	100	1474	0.0352781546811398	0.00474898236092266	0.134615384615385	SCENT	blood.BMMC5_Erythroid	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
B	0	0	PBMC5_B	10	100	276	0	0	NA	SCENT	B.PBMC5_B	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
dendritic	1	0	PBMC5_DC	10	100	21	0.0476190476190476	0	0	SCENT	dendritic.PBMC5_DC	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
myeloid	185	40	PBMC5_Mono	10	100	2223	0.0832208726945569	0.0179937022042285	0.216216216216216	SCENT	myeloid.PBMC5_Mono	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
NK	0	0	PBMC5_NK	10	100	372	0	0	NA	SCENT	NK.PBMC5_NK	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
T	92	23	PBMC5_T	10	100	2634	0.0349278663629461	0.00873196659073652	0.25	SCENT	T.PBMC5_T	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
blood	18	1	K562	100	250	243	0.0740740740740741	0.00411522633744856	0.0555555555555556	SCENT	blood.K562	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
spleen	1	0	K562	100	250	47	0.0212765957446809	0	0	SCENT	spleen.K562	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
LCL	11	3	GM12878	100	250	240	0.0458333333333333	0.0125	0.272727272727273	SCENT	LCL.GM12878	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
B	3	0	BMMC5_B	100	250	52	0.0576923076923077	0	0	SCENT	B.BMMC5_B	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
T	19	7	BMMC5_T	100	250	650	0.0292307692307692	0.0107692307692308	0.368421052631579	SCENT	T.BMMC5_T	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
myeloid	52	18	BMMC5_Myeloid	100	250	426	0.122065727699531	0.0422535211267606	0.346153846153846	SCENT	myeloid.BMMC5_Myeloid	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	4	0	BMMC5_Erythroid	100	250	243	0.0164609053497942	0	0	SCENT	blood.BMMC5_Erythroid	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
B	0	0	PBMC5_B	100	250	52	0	0	NA	SCENT	B.PBMC5_B	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
myeloid	28	9	PBMC5_Mono	100	250	426	0.0657276995305164	0.0211267605633803	0.321428571428571	SCENT	myeloid.PBMC5_Mono	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
NK	0	0	PBMC5_NK	100	250	59	0	0	NA	SCENT	NK.PBMC5_NK	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
T	21	9	PBMC5_T	100	250	650	0.0323076923076923	0.0138461538461538	0.428571428571429	SCENT	T.PBMC5_T	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	6	1	K562	250	1000	137	0.0437956204379562	0.0072992700729927	0.166666666666667	SCENT	blood.K562	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
spleen	1	0	K562	250	1000	35	0.0285714285714286	0	0	SCENT	spleen.K562	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
LCL	6	3	GM12878	250	1000	132	0.0454545454545455	0.0227272727272727	0.5	SCENT	LCL.GM12878	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	2	1	BMMC5_B	250	1000	50	0.04	0.02	0.5	SCENT	B.BMMC5_B	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	9	1	BMMC5_T	250	1000	496	0.0181451612903226	0.00201612903225806	0.111111111111111	SCENT	T.BMMC5_T	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	9	1	BMMC5_Myeloid	250	1000	251	0.0358565737051793	0.00398406374501992	0.111111111111111	SCENT	myeloid.BMMC5_Myeloid	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	3	0	BMMC5_Erythroid	250	1000	137	0.0218978102189781	0	0	SCENT	blood.BMMC5_Erythroid	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	0	0	PBMC5_B	250	1000	50	0	0	NA	SCENT	B.PBMC5_B	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	5	1	PBMC5_Mono	250	1000	251	0.0199203187250996	0.00398406374501992	0.2	SCENT	myeloid.PBMC5_Mono	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
NK	0	0	PBMC5_NK	250	1000	44	0	0	NA	SCENT	NK.PBMC5_NK	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	8	2	PBMC5_T	250	1000	496	0.0161290322580645	0.00403225806451613	0.25	SCENT	T.PBMC5_T	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	284	44	K562	0	30000	2861	0.0992659909122684	0.0153792380286613	0.154929577464789	SCENT	blood.K562	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
spleen	58	5	K562	0	30000	621	0.0933977455716586	0.00805152979066022	0.0862068965517242	SCENT	spleen.K562	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
LCL	262	64	GM12878	0	30000	2404	0.108985024958403	0.0266222961730449	0.244274809160305	SCENT	LCL.GM12878	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
B	32	10	BMMC5_B	0	30000	540	0.0592592592592593	0.0185185185185185	0.3125	SCENT	B.BMMC5_B	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
T	272	63	BMMC5_T	0	30000	5192	0.0523882896764253	0.0121340523882897	0.231617647058824	SCENT	T.BMMC5_T	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
myeloid	705	168	BMMC5_Myeloid	0	30000	4346	0.162218131615278	0.03865623561896	0.238297872340426	SCENT	myeloid.BMMC5_Myeloid	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
dendritic	8	4	BMMC5_Dendritic	0	30000	35	0.228571428571429	0.114285714285714	0.5	SCENT	dendritic.BMMC5_Dendritic	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
blood	195	34	BMMC5_Erythroid	0	30000	2861	0.0681579867179308	0.011883956658511	0.174358974358974	SCENT	blood.BMMC5_Erythroid	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
B	0	0	PBMC5_B	0	30000	540	0	0	NA	SCENT	B.PBMC5_B	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
dendritic	1	0	PBMC5_DC	0	30000	35	0.0285714285714286	0	0	SCENT	dendritic.PBMC5_DC	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
myeloid	411	94	PBMC5_Mono	0	30000	4346	0.0945697192820985	0.0216290842153705	0.228710462287105	SCENT	myeloid.PBMC5_Mono	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
NK	0	0	PBMC5_NK	0	30000	701	0	0	NA	SCENT	NK.PBMC5_NK	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
T	226	60	PBMC5_T	0	30000	5192	0.0435285053929122	0.0115562403697997	0.265486725663717	SCENT	T.PBMC5_T	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
blood	285	170	K562	0	10	1001	0.284715284715285	0.16983016983017	0.596491228070175	ScenicPlus	blood.K562	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
spleen	66	35	K562	0	10	268	0.246268656716418	0.130597014925373	0.53030303030303	ScenicPlus	spleen.K562	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
LCL	250	179	GM12878	0	10	866	0.288683602771363	0.206697459584296	0.716	ScenicPlus	LCL.GM12878	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
B	6	4	BMMC5_B	0	10	162	0.037037037037037	0.0246913580246914	0.666666666666667	ScenicPlus	B.BMMC5_B	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
T	45	24	BMMC5_T	0	10	1410	0.0319148936170213	0.0170212765957447	0.533333333333333	ScenicPlus	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
myeloid	129	69	BMMC5_Myeloid	0	10	1444	0.0893351800554017	0.0477839335180055	0.534883720930233	ScenicPlus	myeloid.BMMC5_Myeloid	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
blood	28	15	BMMC5_Erythroid	0	10	1001	0.027972027972028	0.014985014985015	0.535714285714286	ScenicPlus	blood.BMMC5_Erythroid	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
B	5	4	PBMC5_B	0	10	162	0.0308641975308642	0.0246913580246914	0.8	ScenicPlus	B.PBMC5_B	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
myeloid	129	72	PBMC5_Mono	0	10	1444	0.0893351800554017	0.0498614958448754	0.558139534883721	ScenicPlus	myeloid.PBMC5_Mono	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
NK	8	5	PBMC5_NK	0	10	226	0.0353982300884956	0.0221238938053097	0.625	ScenicPlus	NK.PBMC5_NK	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
T	64	37	PBMC5_T	0	10	1410	0.0453900709219858	0.0262411347517731	0.578125	ScenicPlus	T.PBMC5_T	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
blood	228	106	K562	10	100	1474	0.154681139755767	0.0719131614654003	0.464912280701754	ScenicPlus	blood.K562	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
spleen	42	17	K562	10	100	269	0.156133828996283	0.0631970260223048	0.404761904761905	ScenicPlus	spleen.K562	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
LCL	215	145	GM12878	10	100	1165	0.184549356223176	0.124463519313305	0.674418604651163	ScenicPlus	LCL.GM12878	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
B	6	3	BMMC5_B	10	100	276	0.0217391304347826	0.0108695652173913	0.5	ScenicPlus	B.BMMC5_B	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
T	116	63	BMMC5_T	10	100	2634	0.044039483675019	0.0239179954441913	0.543103448275862	ScenicPlus	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
myeloid	214	95	BMMC5_Myeloid	10	100	2223	0.0962663067926226	0.0427350427350427	0.44392523364486	ScenicPlus	myeloid.BMMC5_Myeloid	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
dendritic	2	2	BMMC5_Dendritic	10	100	21	0.0952380952380952	0.0952380952380952	1	ScenicPlus	dendritic.BMMC5_Dendritic	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
blood	21	8	BMMC5_Erythroid	10	100	1474	0.014246947082768	0.00542740841248304	0.380952380952381	ScenicPlus	blood.BMMC5_Erythroid	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
B	8	3	PBMC5_B	10	100	276	0.0289855072463768	0.0108695652173913	0.375	ScenicPlus	B.PBMC5_B	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
dendritic	0	0	PBMC5_DC	10	100	21	0	0	NA	ScenicPlus	dendritic.PBMC5_DC	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
myeloid	220	106	PBMC5_Mono	10	100	2223	0.0989653621232569	0.0476833108412056	0.481818181818182	ScenicPlus	myeloid.PBMC5_Mono	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
NK	19	11	PBMC5_NK	10	100	372	0.0510752688172043	0.0295698924731183	0.578947368421053	ScenicPlus	NK.PBMC5_NK	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
T	108	65	PBMC5_T	10	100	2634	0.041002277904328	0.0246772968868641	0.601851851851852	ScenicPlus	T.PBMC5_T	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
blood	40	17	K562	100	250	243	0.164609053497942	0.0699588477366255	0.425	ScenicPlus	blood.K562	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
spleen	4	2	K562	100	250	47	0.0851063829787234	0.0425531914893617	0.5	ScenicPlus	spleen.K562	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
LCL	37	19	GM12878	100	250	240	0.154166666666667	0.0791666666666667	0.513513513513514	ScenicPlus	LCL.GM12878	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
B	5	1	BMMC5_B	100	250	52	0.0961538461538462	0.0192307692307692	0.2	ScenicPlus	B.BMMC5_B	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
T	31	19	BMMC5_T	100	250	650	0.0476923076923077	0.0292307692307692	0.612903225806452	ScenicPlus	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
myeloid	37	16	BMMC5_Myeloid	100	250	426	0.0868544600938967	0.0375586854460094	0.432432432432432	ScenicPlus	myeloid.BMMC5_Myeloid	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	5	1	BMMC5_Erythroid	100	250	243	0.0205761316872428	0.00411522633744856	0.2	ScenicPlus	blood.BMMC5_Erythroid	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
B	2	1	PBMC5_B	100	250	52	0.0384615384615385	0.0192307692307692	0.5	ScenicPlus	B.PBMC5_B	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
myeloid	40	18	PBMC5_Mono	100	250	426	0.0938967136150235	0.0422535211267606	0.45	ScenicPlus	myeloid.PBMC5_Mono	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
NK	6	5	PBMC5_NK	100	250	59	0.101694915254237	0.0847457627118644	0.833333333333333	ScenicPlus	NK.PBMC5_NK	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
T	34	22	PBMC5_T	100	250	650	0.0523076923076923	0.0338461538461538	0.647058823529412	ScenicPlus	T.PBMC5_T	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	15	4	K562	250	1000	137	0.109489051094891	0.0291970802919708	0.266666666666667	ScenicPlus	blood.K562	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
spleen	6	2	K562	250	1000	35	0.171428571428571	0.0571428571428571	0.333333333333333	ScenicPlus	spleen.K562	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
LCL	15	10	GM12878	250	1000	132	0.113636363636364	0.0757575757575758	0.666666666666667	ScenicPlus	LCL.GM12878	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	1	0	BMMC5_B	250	1000	50	0.02	0	0	ScenicPlus	B.BMMC5_B	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	12	3	BMMC5_T	250	1000	496	0.0241935483870968	0.00604838709677419	0.25	ScenicPlus	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	17	7	BMMC5_Myeloid	250	1000	251	0.0677290836653386	0.0278884462151394	0.411764705882353	ScenicPlus	myeloid.BMMC5_Myeloid	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	1	0	BMMC5_Erythroid	250	1000	137	0.0072992700729927	0	0	ScenicPlus	blood.BMMC5_Erythroid	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	2	1	PBMC5_B	250	1000	50	0.04	0.02	0.5	ScenicPlus	B.PBMC5_B	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	14	8	PBMC5_Mono	250	1000	251	0.0557768924302789	0.0318725099601594	0.571428571428571	ScenicPlus	myeloid.PBMC5_Mono	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
NK	4	2	PBMC5_NK	250	1000	44	0.0909090909090909	0.0454545454545455	0.5	ScenicPlus	NK.PBMC5_NK	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	11	5	PBMC5_T	250	1000	496	0.0221774193548387	0.0100806451612903	0.454545454545455	ScenicPlus	T.PBMC5_T	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	568	297	K562	0	30000	2861	0.198531981824537	0.103809856693464	0.522887323943662	ScenicPlus	blood.K562	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
spleen	118	56	K562	0	30000	621	0.190016103059581	0.0901771336553945	0.474576271186441	ScenicPlus	spleen.K562	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
LCL	518	354	GM12878	0	30000	2404	0.215474209650582	0.147254575707155	0.683397683397683	ScenicPlus	LCL.GM12878	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
B	18	8	BMMC5_B	0	30000	540	0.0333333333333333	0.0148148148148148	0.444444444444444	ScenicPlus	B.BMMC5_B	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
T	204	109	BMMC5_T	0	30000	5192	0.039291217257319	0.0209938366718028	0.534313725490196	ScenicPlus	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
myeloid	397	187	BMMC5_Myeloid	0	30000	4346	0.0913483663138518	0.0430280717901519	0.47103274559194	ScenicPlus	myeloid.BMMC5_Myeloid	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
dendritic	4	3	BMMC5_Dendritic	0	30000	35	0.114285714285714	0.0857142857142857	0.75	ScenicPlus	dendritic.BMMC5_Dendritic	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
blood	56	25	BMMC5_Erythroid	0	30000	2861	0.0195735756728417	0.00873820342537574	0.446428571428571	ScenicPlus	blood.BMMC5_Erythroid	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
B	17	9	PBMC5_B	0	30000	540	0.0314814814814815	0.0166666666666667	0.529411764705882	ScenicPlus	B.PBMC5_B	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
dendritic	1	0	PBMC5_DC	0	30000	35	0.0285714285714286	0	0	ScenicPlus	dendritic.PBMC5_DC	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
myeloid	403	204	PBMC5_Mono	0	30000	4346	0.0927289461573861	0.0469397146801657	0.506203473945409	ScenicPlus	myeloid.PBMC5_Mono	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
NK	37	23	PBMC5_NK	0	30000	701	0.0527817403708987	0.0328102710413695	0.621621621621622	ScenicPlus	NK.PBMC5_NK	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
T	217	129	PBMC5_T	0	30000	5192	0.0417950693374422	0.0248459167950693	0.594470046082949	ScenicPlus	T.PBMC5_T	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
blood	273	32	K562	0	10	1001	0.272727272727273	0.031968031968032	0.117216117216117	DIRECTNET	blood.K562	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
spleen	65	3	K562	0	10	268	0.242537313432836	0.0111940298507463	0.0461538461538462	DIRECTNET	spleen.K562	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
LCL	237	36	GM12878	0	10	866	0.273672055427252	0.0415704387990762	0.151898734177215	DIRECTNET	LCL.GM12878	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
B	8	3	BMMC5_B	0	10	162	0.0493827160493827	0.0185185185185185	0.375	DIRECTNET	B.BMMC5_B	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
T	48	18	BMMC5_T	0	10	1410	0.0340425531914894	0.0127659574468085	0.375	DIRECTNET	T.BMMC5_T	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
myeloid	132	41	BMMC5_Myeloid	0	10	1444	0.0914127423822715	0.028393351800554	0.310606060606061	DIRECTNET	myeloid.BMMC5_Myeloid	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
blood	27	10	BMMC5_Erythroid	0	10	1001	0.026973026973027	0.00999000999000999	0.37037037037037	DIRECTNET	blood.BMMC5_Erythroid	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
B	5	2	PBMC5_B	0	10	162	0.0308641975308642	0.0123456790123457	0.4	DIRECTNET	B.PBMC5_B	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
myeloid	131	44	PBMC5_Mono	0	10	1444	0.0907202216066482	0.0304709141274238	0.33587786259542	DIRECTNET	myeloid.PBMC5_Mono	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
