Biosample	GTExTissue	nVariantsOverlappingEnhancers	nVariantsGTExTissue	nCommonVariantsOverlappingEnhancers	nCommonVariants	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	method	distance_min	distance_max	tissue.biosample	pred_name_long	hex	count	cat	pairs
BMMC5_Erythroid	blood	577	2747	383853	9746610	5.3334202208147	4.96030549846177	5.73460067340938	0.0370034317680766	2.21480895178075e-235	ABC_distanceToTSS	0	30000	blood.BMMC5_Erythroid	In element (ABC) & distance to TSS	#96a0b3	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_Erythroid	blood	577	2747	383809	9746610	5.33403164600201	4.96087414674099	5.73525809342335	0.0370034320667335	2.09410841785777e-235	STARE	0	30000	blood.BMMC5_Erythroid	STARE (gABC, power law)	#96ced3	35-5192 variants	All variants	3-13 biosample pairs
GM12878	LCL	191	1133	307994	9746610	5.33475881664136	4.68761815701337	6.07123931140869	0.0659803339200028	1.3744049473022e-76	STARE	10	100	LCL.GM12878	STARE (gABC, power law)	#96ced3	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_T	T	102	2576	72090	9746610	5.35343921805817	4.4261396703353	6.47501289973351	0.0970484164260468	7.99749702538002e-39	Signac	10	100	T.BMMC5_T	Signac (p-value)	#916953	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_NK	NK	10	363	49953	9746610	5.37508563835129	2.91694600589432	9.90472417426605	0.311861509119439	0.00257314891701394	SnapATAC	10	100	NK.PBMC5_NK	SnapATAC (p-value)	#5e5948	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	spleen	64	268	431357	9746610	5.39587547371764	4.35742236424543	6.6818108721277	0.109060258543781	1.33877972629709e-26	Signac	0	10	spleen.K562	Signac (p-value)	#916953	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_B	B	6	270	40051	9746610	5.40788827578171	2.4512510419773	11.9307468319306	0.403711579445479	0.0997133797038204	Signac	10	100	B.PBMC5_B	Signac (p-value)	#916953	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_B	B	6	270	40051	9746610	5.40788827578171	2.4512510419773	11.9307468319306	0.403711579445479	0.0997133797038204	FigR	10	100	B.PBMC5_B	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_NK	NK	53	363	260464	9746610	5.46355258435169	4.26012787735947	7.00692742126746	0.126941136989553	2.44020415865401e-21	scABC	10	100	NK.PBMC5_NK	ABC (A=scATAC, C=power law)	#0096a0	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	spleen	75	268	496427	9746610	5.4944555434929	4.53433929801225	6.65787003029395	0.0979916564102855	2.51940841616824e-32	STARE	0	10	spleen.K562	STARE (gABC, power law)	#96ced3	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_B	B	2	49	72353	9746610	5.49833201562521	1.41494755965233	21.3659190037244	0.692539412443817	1	SCENT	250	1000	B.BMMC5_B	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
K562	blood	406	2747	261170	9746610	5.5156623677671	5.04192804032496	6.03390828109507	0.0458187969460458	4.42077532432254e-167	DNase_ENCODE_rE2G	0	30000	blood.K562	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	35-5192 variants	All variants	3-13 biosample pairs
K562	spleen	65	268	425895	9746610	5.55046808363003	4.49200485965362	6.85833985268022	0.107952567772569	9.20893016780408e-28	DIRECTNET	0	10	spleen.K562	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_T	T	105	2576	71416	9746610	5.56290325575562	4.61244819068279	6.70921197454481	0.0955942888890052	1.88760968677056e-41	ScenicPlus	10	100	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_B	B	5	161	54399	9746610	5.56425212876698	2.347901998192	13.1866243890628	0.440232795839685	0.213979875553434	SnapATAC	0	10	B.BMMC5_B	SnapATAC (p-value)	#5e5948	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	105	1430	128534	9746610	5.56786667204922	4.63149705423812	6.69354615034214	0.0939465342834061	4.96242424735582e-42	SnapATAC	0	10	myeloid.BMMC5_Myeloid	SnapATAC (p-value)	#5e5948	162-1444 variants	0-10 Kb	3-11 biosample pairs
K562	spleen	66	268	430126	9746610	5.58042190483441	4.52586209241369	6.88070206296273	0.106867426496745	2.24252488441036e-28	ScenicPlus	0	10	spleen.K562	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_B	B	5	161	53993	9746610	5.60609248518873	2.36555639057696	13.2857847218024	0.440232934068205	0.20569708756335	ScenicPlus	0	10	B.BMMC5_B	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	106	1430	128534	9746610	5.62089397368779	4.68000226351049	6.75094738944432	0.0934670887659046	8.19542086045947e-43	Signac	0	10	myeloid.BMMC5_Myeloid	Signac (p-value)	#916953	162-1444 variants	0-10 Kb	3-11 biosample pairs
K562	blood	285	994	496432	9746610	5.62927280461705	5.10349050762657	6.20922332694574	0.0500292614199777	3.53356130624161e-126	scABC	0	10	blood.K562	ABC (A=scATAC, C=power law)	#0096a0	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_T	T	1011	5006	348291	9746610	5.65160299591187	5.34877491708561	5.97157609331662	0.028098309059705	0	STARE	0	30000	T.BMMC5_T	STARE (gABC, power law)	#96ced3	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_T	T	1012	5006	348357	9746610	5.65612129127992	5.3532336701617	5.97614638792775	0.0280809090687909	0	scE2G_multiome	0	30000	T.BMMC5_T	scE2G (Multiome)	#792374	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_T	T	1012	5006	348357	9746610	5.65612129127992	5.3532336701617	5.97614638792775	0.0280809090687909	0	scE2G_ATAC	0	30000	T.BMMC5_T	scE2G (scATAC)	#006479	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_T	T	1012	5006	348357	9746610	5.65612129127992	5.3532336701617	5.97614638792775	0.0280809090687909	0	scABC	0	30000	T.BMMC5_T	ABC (A=scATAC, C=power law)	#0096a0	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_T	T	1012	5006	348357	9746610	5.65612129127992	5.3532336701617	5.97614638792775	0.0280809090687909	0	ABC_distanceToTSS	0	30000	T.BMMC5_T	In element (ABC) & distance to TSS	#96a0b3	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_Mono	myeloid	85	416	351664	9746610	5.66306142150112	4.68483049540729	6.84555496621146	0.096754277076124	2.02199206048544e-36	STARE	100	250	myeloid.PBMC5_Mono	STARE (gABC, power law)	#96ced3	47-650 variants	100-250 Kb	3-11 biosample pairs
GM12878	LCL	34	234	250027	9746610	5.66408468910999	4.15114585024202	7.72843367176312	0.158554395019769	5.18896143728222e-14	DIRECTNET	100	250	LCL.GM12878	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_Erythroid	blood	222	994	383853	9746610	5.67094244311678	5.05017429640971	6.36801549918908	0.0591503536426487	3.21134031980794e-96	scE2G_multiome	0	10	blood.BMMC5_Erythroid	scE2G (Multiome)	#792374	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_T	T	104	2576	69286	9746610	5.67931006290785	4.70455400047919	6.85602987814808	0.0960725723381539	7.8402211579638e-42	ScenicPlus	10	100	T.PBMC5_T	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_Mono	myeloid	163	2127	131423	9746610	5.68332283614359	4.90377159722124	6.58679912378757	0.0752725287061618	1.22056170439836e-66	SCENT	10	100	myeloid.PBMC5_Mono	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	blood	288	994	496432	9746610	5.68852830782354	5.16091877843478	6.27007625931362	0.0496626206392385	8.07457424795608e-129	ABC_distanceToTSS	0	10	blood.K562	In element (ABC) & distance to TSS	#96a0b3	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	160	2127	128534	9746610	5.70411218378159	4.91437876432176	6.62075459901107	0.0760330301537737	1.37264216551361e-65	SnapATAC	10	100	myeloid.BMMC5_Myeloid	SnapATAC (p-value)	#5e5948	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Myeloid	myeloid	564	2127	451450	9746610	5.72473707584759	5.33370486057234	6.14443720533636	0.036097872626678	9.8991500119537e-251	STARE	10	100	myeloid.BMMC5_Myeloid	STARE (gABC, power law)	#96ced3	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Erythroid	blood	51	1426	60788	9746610	5.73437888337192	4.37956758397791	7.50829860426414	0.137517551156269	1.63811718467309e-20	SCENT	10	100	blood.BMMC5_Erythroid	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_Mono	myeloid	442	2127	351744	9746610	5.75813270979997	5.2996020931819	6.25633617782827	0.0423382773846663	9.70423569890724e-193	scE2G_ATAC	10	100	myeloid.PBMC5_Mono	scE2G (scATAC)	#006479	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_Mono	myeloid	125	2127	99018	9746610	5.78471492738523	4.87989711929146	6.85730169573169	0.0867847293874083	1.59035312054674e-51	FigR	10	100	myeloid.PBMC5_Mono	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Myeloid	myeloid	163	2127	128534	9746610	5.8110642872275	5.0139897505309	6.73484985618794	0.0752726997305881	5.73611709620075e-68	Signac	10	100	myeloid.BMMC5_Myeloid	Signac (p-value)	#916953	21-2634 variants	10-100 Kb	3-13 biosample pairs
GM12878	LCL	36	234	256221	9746610	5.85228557198068	4.33334917792712	7.90364335061421	0.153314835448907	2.29956041859227e-15	Signac	100	250	LCL.GM12878	Signac (p-value)	#916953	47-650 variants	100-250 Kb	3-11 biosample pairs
GM12878	LCL	36	234	255098	9746610	5.87804867752182	4.35242542994696	7.93843727168396	0.153314852630285	1.99928546711001e-15	ScenicPlus	100	250	LCL.GM12878	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
K562	blood	298	994	496427	9746610	5.88610593595597	5.35261284174268	6.47277210470095	0.0484752908879772	9.23971083580326e-138	STARE	0	10	blood.K562	STARE (gABC, power law)	#96ced3	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_T	T	217	5006	71653	9746610	5.89641576689414	5.17677453679481	6.7160967990706	0.06641065048495	1.82859545596317e-90	DIRECTNET	0	30000	T.BMMC5_T	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_T	T	219	5006	72090	9746610	5.91468789263121	5.19605172602753	6.7327145132144	0.0660928863621183	1.46814375311191e-91	SnapATAC	0	30000	T.BMMC5_T	SnapATAC (p-value)	#5e5948	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_T	T	219	5006	72090	9746610	5.91468789263121	5.19605172602753	6.7327145132144	0.0660928863621183	1.46814375311191e-91	Signac	0	30000	T.BMMC5_T	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_T	T	219	5006	72090	9746610	5.91468789263121	5.19605172602753	6.7327145132144	0.0660928863621183	1.46814375311191e-91	FigR	0	30000	T.BMMC5_T	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_T	T	219	5006	72075	9746610	5.91591883704175	5.19713308095526	6.73411574060224	0.0660928892490172	1.41293035119413e-91	ArchR	0	30000	T.BMMC5_T	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_Mono	myeloid	5	247	33113	9746610	5.95837881106666	2.50210892418466	14.1889418614087	0.442694097141753	0.152671481806061	Cicero	250	1000	myeloid.PBMC5_Mono	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_T	T	219	5006	71416	9746610	5.9705087120503	5.24508895507304	6.79625733443297	0.0660930172771	2.59791760398519e-92	ScenicPlus	0	30000	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
K562	spleen	43	268	261170	9746610	5.98775415909692	4.553259521052	7.87418325356048	0.139733718343903	1.24954779332803e-19	DNase_ENCODE_rE2G	0	10	spleen.K562	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	15	247	98176	9746610	6.02896219760991	3.6917532086669	9.84583289448396	0.25024613908567	4.71511785934768e-06	DIRECTNET	250	1000	myeloid.PBMC5_Mono	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_B	B	4	161	40051	9746610	6.0460862710603	2.29706149205563	15.9138792424711	0.493774619870336	0.392107056699268	Signac	0	10	B.PBMC5_B	Signac (p-value)	#916953	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_B	B	4	161	40051	9746610	6.0460862710603	2.29706149205563	15.9138792424711	0.493774619870336	0.392107056699268	FigR	0	10	B.PBMC5_B	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	469	2127	351744	9746610	6.10987384818142	5.64063387522762	6.61814953185289	0.0407709929377926	4.77721650454074e-216	ABC_distanceToTSS	10	100	myeloid.PBMC5_Mono	In element (ABC) & distance to TSS	#96a0b3	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_B	B	9	51	278290	9746610	6.18056703438859	3.41618261753505	11.1818989624547	0.302498561765053	0.00105738701109601	STARE	100	250	B.PBMC5_B	STARE (gABC, power law)	#96ced3	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_T	T	114	2576	69753	9746610	6.1837182051343	5.16772326632448	7.39946178807408	0.091576950277284	1.63722379938633e-49	DIRECTNET	10	100	T.PBMC5_T	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_NK	NK	60	363	260464	9746610	6.18515386907738	4.90850675219956	7.79384246889747	0.117952224314687	3.20693859206962e-27	scE2G_multiome	10	100	NK.PBMC5_NK	scE2G (Multiome)	#792374	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_B	B	6	526	17840	9746610	6.23195408276356	2.81230666894785	13.8097498820082	0.405969151271029	0.0430341709923906	Cicero	0	30000	B.BMMC5_B	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_Myeloid	myeloid	34	416	127684	9746610	6.23882344453736	4.52073366767401	8.60986752005133	0.16434859010672	6.79359033335327e-15	DIRECTNET	100	250	myeloid.BMMC5_Myeloid	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
K562	blood	271	994	425895	9746610	6.23927249617523	5.63681203184851	6.90612372056741	0.05180958737711	7.78997660476013e-130	DIRECTNET	0	10	blood.K562	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
GM12878	LCL	182	1133	250027	9746610	6.26192925444723	5.48149421806517	7.15347976806637	0.0679148162773741	1.39792681773264e-83	DIRECTNET	10	100	LCL.GM12878	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_T	T	949	5006	294483	9746610	6.27434979533306	5.92504029525526	6.64425276326327	0.0292262377994139	0	STARE	0	30000	T.PBMC5_T	STARE (gABC, power law)	#96ced3	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_T	T	950	5006	294689	9746610	6.2765706775493	5.92735810835495	6.64635723877416	0.0292072510069807	0	scE2G_multiome	0	30000	T.PBMC5_T	scE2G (Multiome)	#792374	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_T	T	950	5006	294689	9746610	6.2765706775493	5.92735810835495	6.64635723877416	0.0292072510069807	0	scE2G_ATAC	0	30000	T.PBMC5_T	scE2G (scATAC)	#006479	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_T	T	950	5006	294689	9746610	6.2765706775493	5.92735810835495	6.64635723877416	0.0292072510069807	0	scABC	0	30000	T.PBMC5_T	ABC (A=scATAC, C=power law)	#0096a0	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_T	T	950	5006	294689	9746610	6.2765706775493	5.92735810835495	6.64635723877416	0.0292072510069807	0	ABC_distanceToTSS	0	30000	T.PBMC5_T	In element (ABC) & distance to TSS	#96a0b3	35-5192 variants	All variants	3-13 biosample pairs
GM12878	LCL	187	1133	256221	9746610	6.27842287091131	5.50769147358298	7.15700832827131	0.0668243139708975	3.27018010560634e-86	Signac	10	100	LCL.GM12878	Signac (p-value)	#916953	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	blood	277	994	431357	9746610	6.29665825683637	5.69732939396736	6.95903334031677	0.0510323252671463	5.10993797957395e-134	Signac	0	10	blood.K562	Signac (p-value)	#916953	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_T	T	120	2576	71653	9746610	6.33657526313193	5.32072169759492	7.546379673172	0.0891493379295088	2.92766964732132e-53	DIRECTNET	10	100	T.BMMC5_T	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_T	T	317	1398	348357	9746610	6.34426240576225	5.75889084307629	6.9891349862203	0.0493916994732304	5.30139978427533e-151	scE2G_multiome	0	10	T.BMMC5_T	scE2G (Multiome)	#792374	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	35	416	128911	9746610	6.36118937603344	4.63274149295296	8.73451072962157	0.161771626011265	1.27903598842085e-15	ScenicPlus	100	250	myeloid.BMMC5_Myeloid	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	27	416	99018	9746610	6.38866141470782	4.43601289063352	9.20082868964511	0.186109945212447	6.46609615147632e-12	SnapATAC	100	250	myeloid.PBMC5_Mono	SnapATAC (p-value)	#5e5948	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_Erythroid	blood	252	994	383853	9746610	6.43728601651094	5.78592712498211	7.16197255223733	0.0544287623194689	8.57359700132608e-123	scABC	0	10	blood.BMMC5_Erythroid	ABC (A=scATAC, C=power law)	#0096a0	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_T	T	64	1398	69286	9746610	6.43992636603967	5.06911945102896	8.18143111454882	0.122119581723365	1.06209032889573e-28	ScenicPlus	0	10	T.PBMC5_T	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_T	T	231	5006	69753	9746610	6.44780407418886	5.68462985113829	7.3134361370603	0.064273427917638	5.24211714265815e-104	DIRECTNET	0	30000	T.PBMC5_T	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
K562	blood	283	994	430126	9746610	6.45145904137341	5.84604640874185	7.11956779889405	0.0502767952701109	6.51316913282065e-140	ScenicPlus	0	10	blood.K562	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_B	B	12	51	355422	9746610	6.45238617755794	3.93406479255032	10.582766065058	0.252441793105767	1.75138811455427e-05	scE2G_ATAC	100	250	B.BMMC5_B	scE2G (scATAC)	#006479	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_B	B	12	51	355268	9746610	6.45518312935587	3.93577010413393	10.5873534609537	0.252441794325375	1.74254659070992e-05	STARE	100	250	B.BMMC5_B	STARE (gABC, power law)	#96ced3	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_T	T	234	5006	70263	9746610	6.48413296384546	5.72151696933754	7.34839737750447	0.0638400176956918	7.21189848741246e-106	SnapATAC	0	30000	T.PBMC5_T	SnapATAC (p-value)	#5e5948	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_T	T	234	5006	70263	9746610	6.48413296384546	5.72151696933754	7.34839737750447	0.0638400176956918	7.21189848741246e-106	Signac	0	30000	T.PBMC5_T	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_T	T	234	5006	70263	9746610	6.48413296384546	5.72151696933754	7.34839737750447	0.0638400176956918	7.21189848741246e-106	FigR	0	30000	T.PBMC5_T	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_T	T	234	5006	70241	9746610	6.48616384218154	5.72330894070794	7.3506990140601	0.063840022153335	6.77373567544474e-106	ArchR	0	30000	T.PBMC5_T	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_Erythroid	blood	254	994	383853	9746610	6.48837558807055	5.83513784743259	7.21474262864126	0.054140951532653	1.21968821528942e-124	scE2G_ATAC	0	10	blood.BMMC5_Erythroid	scE2G (scATAC)	#006479	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_NK	NK	63	363	260464	9746610	6.49441156253125	5.18853227573646	8.12896196883597	0.114538425493068	7.1850774028132e-30	ABC_distanceToTSS	10	100	NK.PBMC5_NK	In element (ABC) & distance to TSS	#96a0b3	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_B	B	19	526	53993	9746610	6.52054635444575	4.19322940640336	10.139565628236	0.22525260369775	2.59584526119389e-08	ScenicPlus	0	30000	B.BMMC5_B	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_Mono	myeloid	95	1430	99018	9746610	6.53923592616558	5.38440575525532	7.94175038839116	0.0991412988462649	1.41173434137473e-43	SnapATAC	0	10	myeloid.PBMC5_Mono	SnapATAC (p-value)	#5e5948	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	114	4126	41164	9746610	6.54201667491508	5.45855627534081	7.8405314548479	0.0923798310002172	1.40648289574828e-51	Cicero	0	30000	myeloid.BMMC5_Myeloid	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_T	T	233	5006	69286	9746610	6.54746483880458	5.77577302033585	7.42226116996709	0.0639837386902335	2.99237002176467e-106	ScenicPlus	0	30000	T.PBMC5_T	SCENIC+ (importance)	#c5c1a5	35-5192 variants	All variants	3-13 biosample pairs
GM12878	LCL	195	1133	255098	9746610	6.57583998125235	5.78742287239622	7.47166267481213	0.0651620294935514	1.42442382069233e-93	ScenicPlus	10	100	LCL.GM12878	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_T	T	66	1398	69753	9746610	6.59671105566921	5.21246107861704	8.34857010837079	0.120165003857899	3.20681747233619e-30	DIRECTNET	0	10	T.PBMC5_T	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	125	1430	128911	9746610	6.60902792315162	5.58985955025496	7.81401566467007	0.0854517843931153	2.53539026788497e-58	ScenicPlus	0	10	myeloid.BMMC5_Myeloid	SCENIC+ (importance)	#c5c1a5	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_T	T	107	2576	61203	9746610	6.61483167004662	5.49469218343703	7.96332106736534	0.0946608117740755	4.16610879957386e-49	SCENT	10	100	T.BMMC5_T	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_T	T	31	637	71416	9746610	6.64171641461644	4.7114500277802	9.36280692187858	0.175194394793212	4.04247858842536e-14	ScenicPlus	100	250	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
K562	spleen	81	604	196732	9746610	6.64395468646424	5.42518308283808	8.13652427978488	0.103397677845892	1.40208254919328e-38	SCENT	0	30000	spleen.K562	SCENT (FDR)	#a5a083	35-5192 variants	All variants	3-13 biosample pairs
PBMC5_Mono	myeloid	512	2127	351664	9746610	6.67157154948072	6.18652104761576	7.19465214734771	0.0385122107008805	5.5887306536554e-255	STARE	10	100	myeloid.PBMC5_Mono	STARE (gABC, power law)	#96ced3	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_B	B	7	270	37572	9746610	6.72548410755054	3.23724018591663	13.9724375959788	0.373059271785782	0.00845999304464953	ScenicPlus	10	100	B.PBMC5_B	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Myeloid	myeloid	190	2127	128911	9746610	6.75382373942753	5.89675624832157	7.7354622070801	0.0692392381586372	2.82449326882605e-90	ScenicPlus	10	100	myeloid.BMMC5_Myeloid	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Myeloid	myeloid	1293	4126	451468	9746610	6.76543797526678	6.46664411338775	7.07803772631043	0.0230461944524502	0	scE2G_multiome	0	30000	myeloid.BMMC5_Myeloid	scE2G (Multiome)	#792374	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_Myeloid	myeloid	1293	4126	451468	9746610	6.76543797526678	6.46664411338775	7.07803772631043	0.0230461944524502	0	scE2G_ATAC	0	30000	myeloid.BMMC5_Myeloid	scE2G (scATAC)	#006479	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_Myeloid	myeloid	1293	4126	451468	9746610	6.76543797526678	6.46664411338775	7.07803772631043	0.0230461944524502	0	scABC	0	30000	myeloid.BMMC5_Myeloid	ABC (A=scATAC, C=power law)	#0096a0	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_Myeloid	myeloid	1293	4126	451468	9746610	6.76543797526678	6.46664411338775	7.07803772631043	0.0230461944524502	0	ABC_distanceToTSS	0	30000	myeloid.BMMC5_Myeloid	In element (ABC) & distance to TSS	#96a0b3	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_Myeloid	myeloid	1293	4126	451450	9746610	6.76570772359672	6.46690194723136	7.07831993969442	0.0230461945407655	0	STARE	0	30000	myeloid.BMMC5_Myeloid	STARE (gABC, power law)	#96ced3	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_B	B	20	526	54399	9746610	6.81250640860444	4.43210973600436	10.4713660833489	0.219332801533666	3.96948549683847e-09	SnapATAC	0	30000	B.BMMC5_B	SnapATAC (p-value)	#5e5948	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_B	B	20	526	54399	9746610	6.81250640860444	4.43210973600436	10.4713660833489	0.219332801533666	3.96948549683847e-09	Signac	0	30000	B.BMMC5_B	Signac (p-value)	#916953	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_B	B	20	526	54399	9746610	6.81250640860444	4.43210973600436	10.4713660833489	0.219332801533666	3.96948549683847e-09	FigR	0	30000	B.BMMC5_B	FigR (p-value)	#bc9678	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_B	B	20	526	54392	9746610	6.81338314681705	4.4326801075701	10.4727137485178	0.219332803899434	3.96014411859949e-09	ArchR	0	30000	B.BMMC5_B	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_T	T	341	1398	348357	9746610	6.82458511156128	6.22290033424423	7.48444606908533	0.0470903856838231	4.12529137141728e-173	scE2G_ATAC	0	10	T.BMMC5_T	scE2G (scATAC)	#006479	162-1444 variants	0-10 Kb	3-11 biosample pairs
